business_id,score,date,type
09FOOD-0407,100,20141229,routine

09FOOD-0407,100,20140828,routine

09FOOD-0407,100,20140514,routine

09FOOD-0408,100,20150504,routine

09FOOD-0409,99,20150422,routine

09FOOD-0409,99,20140407,routine

09FOOD-0410,100,20150213,routine

09FOOD-0410,100,20141007,routine

09FOOD-0410,100,20140310,routine

09FOOD-0411,100,20150417,routine

09FOOD-0411,100,20141110,routine

09FOOD-0411,100,20140624,routine

09FOOD-0414,99,20141117,routine

09FOOD-0415,97,20150311,routine

09FOOD-0415,99,20140820,routine

09FOOD-0415,96,20140304,routine

09FOOD-0416,100,20141014,routine

09FOOD-0418,96,20150421,routine

09FOOD-0418,96,20141022,routine

09FOOD-0418,98,20140307,routine

09FOOD-0424,93,20150116,routine

09FOOD-0424,100,20140723,followup

09FOOD-0424,90,20140716,routine

09FOOD-0424,98,20140211,routine

10FOOD-0001,100,20150109,routine

10FOOD-0001,99,20140709,routine

10FOOD-0001,100,20140211,routine

10FOOD-0007,100,20150209,routine

10FOOD-0007,100,20141029,routine

10FOOD-0007,100,20140616,routine

10FOOD-0008,100,20150519,routine

10FOOD-0008,100,20141223,routine

10FOOD-0008,96,20140725,routine

10FOOD-0011,100,20140820,routine

10FOOD-0017,98,20150128,routine

10FOOD-0017,91,20140805,routine

10FOOD-0017,98,20140124,routine

10FOOD-0019,99,20150311,routine

10FOOD-0019,96,20140729,routine

10FOOD-0019,98,20140325,routine

10FOOD-0020,99,20150417,routine

10FOOD-0020,97,20141014,routine

10FOOD-0020,97,20140319,routine

10FOOD-0021,98,20150216,routine

10FOOD-0021,98,20140819,routine

10FOOD-0021,98,20140310,routine

10FOOD-0022,99,20150424,routine

10FOOD-0022,100,20141201,routine

10FOOD-0022,87,20140829,routine

10FOOD-0022,93,20140324,routine

10FOOD-0024,100,20150514,routine

10FOOD-0024,100,20141112,routine

10FOOD-0024,100,20140625,routine

10FOOD-0026,100,20150430,routine

10FOOD-0026,100,20141117,routine

10FOOD-0026,100,20140430,routine

10FOOD-0034,97,20150302,routine

10FOOD-0034,100,20141124,routine

10FOOD-0034,99,20140812,routine

10FOOD-0034,95,20140226,routine

10FOOD-0035,100,20141219,routine

10FOOD-0037,97,20150120,routine

10FOOD-0037,96,20140711,routine

10FOOD-0037,97,20140128,routine

10FOOD-0039,96,20141113,routine

10FOOD-0039,100,20140110,followup

10FOOD-0044,99,20150128,routine

10FOOD-0044,100,20140725,followup

10FOOD-0044,96,20140718,routine

10FOOD-0044,99,20140227,routine

10FOOD-0045,100,20150428,routine

10FOOD-0045,100,20141107,routine

10FOOD-0045,100,20140624,routine

10FOOD-0048,100,20150615,routine

10FOOD-0048,97,20141208,routine

10FOOD-0048,99,20140616,routine

10FOOD-0049,99,20150511,routine

10FOOD-0049,100,20141108,routine

10FOOD-0049,95,20140718,routine

10FOOD-0050,86,20150615,routine

10FOOD-0050,89,20150422,routine

10FOOD-0050,93,20141202,routine

10FOOD-0050,99,20140729,followup

10FOOD-0050,75,20140717,routine

10FOOD-0050,100,20140415,followup

10FOOD-0050,80,20140409,routine

11FOOD-0001,98,20150330,routine

11FOOD-0001,91,20141007,routine

11FOOD-0001,97,20140421,routine

11FOOD-0003,87,20150127,routine

11FOOD-0003,94,20140702,routine

11FOOD-0004,99,20141024,routine

11FOOD-0009,100,20141215,routine

11FOOD-0011,92,20150123,routine

11FOOD-0011,88,20140718,routine

11FOOD-0011,93,20140227,routine

11FOOD-0013,98,20150320,routine

11FOOD-0013,100,20141120,routine

11FOOD-0013,95,20140806,routine

11FOOD-0013,93,20140516,routine

11FOOD-0015,97,20141111,routine

11FOOD-0016,95,20150420,routine

11FOOD-0016,100,20141203,routine

11FOOD-0016,100,20140701,routine

11FOOD-0018,100,20150520,routine

11FOOD-0018,100,20141112,routine

11FOOD-0018,100,20140624,routine

11FOOD-0019,100,20141111,routine

11FOOD-0020,100,20140824,routine

11FOOD-0022,96,20141110,routine

11FOOD-0025,96,20150114,routine

11FOOD-0025,92,20140723,routine

11FOOD-0025,99,20140224,followup

11FOOD-0025,86,20140219,routine

11FOOD-0026,90,20150415,routine

11FOOD-0026,100,20141120,routine

11FOOD-0026,97,20140421,routine

11FOOD-0028,93,20141202,routine

11FOOD-0028,96,20140620,routine

11FOOD-0036,100,20150320,routine

11FOOD-0036,100,20141202,routine

11FOOD-0036,100,20140828,routine

11FOOD-0036,100,20140616,routine

11FOOD-0039,98,20150204,routine

11FOOD-0039,99,20140806,routine

11FOOD-0039,98,20140305,routine

11FOOD-0043,95,20140521,routine

12FOOD-0001,98,20150217,followup

12FOOD-0001,82,20150210,routine

12FOOD-0001,89,20141007,routine

12FOOD-0001,78,20140528,routine

12FOOD-0001,88,20140129,routine

12FOOD-0004,90,20150527,routine

12FOOD-0004,91,20150120,routine

12FOOD-0004,92,20140923,routine

12FOOD-0004,78,20140519,routine

12FOOD-0004,91,20140103,routine

12FOOD-0007,100,20150122,routine

12FOOD-0007,100,20140819,routine

12FOOD-0008,100,20150407,routine

12FOOD-0008,100,20141119,routine

12FOOD-0008,100,20140813,routine

12FOOD-0008,100,20140421,routine

12FOOD-0009,90,20150421,routine

12FOOD-0009,92,20140512,routine

12FOOD-0011,96,20141106,routine

12FOOD-0016,98,20150211,routine

12FOOD-0022,95,20150410,followup

12FOOD-0022,72,20150409,routine

12FOOD-0022,90,20141105,routine

12FOOD-0022,94,20140617,routine

12FOOD-0022,84,20140123,routine

12FOOD-0023,90,20150112,routine

12FOOD-0023,92,20140707,routine

12FOOD-0023,100,20140102,followup

12FOOD-0024,88,20150122,routine

12FOOD-0024,91,20140924,routine

12FOOD-0024,95,20140605,routine

12FOOD-0024,93,20140218,routine

12FOOD-0025,93,20150318,routine

12FOOD-0025,94,20141028,routine

12FOOD-0025,100,20140602,followup

12FOOD-0025,92,20140519,routine

12FOOD-0027,98,20140422,routine

12FOOD-0028,100,20140819,routine

12FOOD-0030,99,20141113,routine

12FOOD-0033,99,20150427,routine

12FOOD-0033,100,20141114,routine

12FOOD-0033,91,20140425,routine

12FOOD-0034,92,20150216,routine

12FOOD-0034,89,20141016,routine

12FOOD-0034,94,20140627,routine

12FOOD-0036,98,20150210,routine

12FOOD-0036,99,20141016,routine

12FOOD-0036,96,20140623,routine

12FOOD-0039,100,20150313,routine

12FOOD-0039,100,20140425,routine

12FOOD-0040,100,20150424,routine

12FOOD-0040,100,20141117,routine

12FOOD-0040,100,20140721,routine

12FOOD-0041,93,20150122,routine

12FOOD-0041,100,20140604,followup

12FOOD-0041,82,20140603,routine

12FOOD-0041,94,20140129,routine

12FOOD-0042,96,20150513,routine

12FOOD-0042,100,20141112,routine

12FOOD-0042,99,20140418,routine

12FOOD-0045,92,20150313,routine

12FOOD-0045,93,20141009,routine

12FOOD-0045,87,20140611,routine

12FOOD-0045,90,20140217,routine

12FOOD-0046,100,20150506,followup

12FOOD-0046,83,20150506,routine

12FOOD-0046,100,20150219,followup

12FOOD-0046,78,20150218,routine

12FOOD-0046,80,20141103,routine

12FOOD-0046,81,20140731,routine

12FOOD-0046,100,20140328,followup

12FOOD-0046,86,20140321,followup

12FOOD-0046,82,20140312,routine

12FOOD-0047,100,20140618,routine

12FOOD-0048,100,20150421,routine

12FOOD-0048,100,20141124,routine

12FOOD-0048,100,20140730,routine

12FOOD-0049,96,20150303,routine

12FOOD-0049,92,20141029,routine

12FOOD-0049,100,20140716,followup

12FOOD-0049,93,20140703,routine

12FOOD-0049,89,20140402,routine

12FOOD-0054,99,20141023,routine

12FOOD-0055,93,20150302,routine

12FOOD-0055,93,20141023,routine

12FOOD-0055,93,20140708,routine

12FOOD-0055,94,20140401,routine

12FOOD-0057,90,20150303,routine

12FOOD-0057,94,20141007,routine

12FOOD-0057,89,20140407,routine

13FOOD-0002,97,20150423,routine

13FOOD-0002,100,20141114,routine

13FOOD-0002,96,20140618,routine

13FOOD-0004,99,20150225,followup

13FOOD-0004,85,20150210,routine

13FOOD-0004,89,20141001,routine

13FOOD-0004,89,20140611,routine

13FOOD-0004,89,20140116,routine

13FOOD-0005,96,20140627,routine

13FOOD-0005,92,20140219,routine
