"business_id","score","date","description","type"
"PR0153283","100","20141121","","Routine"

"PR0017137","83","20140924","","Routine"

"PR0015003","94","20140924","","Routine"

"PR0008946","100","20141203","","Routine"

"PR0030489","98","20141203","","Routine"

"PR0044507","100","20141203","","Routine"

"PR0017354","99","20141203","","Routine"

"PR0007374","100","20141203","","Routine"

"PR0002691","100","20141203","","Routine"

"PR0000011","92","20141202","","Routine"

"PR0032950","92","20141203","","Routine"

"PR0006593","90","20141203","","Routine"

"PR0024012","93","20141203","","Routine"

"PR0150172","100","20141204","","Routine"

"PR0012417","90","20141204","","Routine"

"PR0016455","100","20141205","","Routine"

"PR0123357","90","20141205","","Routine"

"PR0008402","98","20141205","","Routine"

"PR0032297","97","20141205","","Routine"

"PR0003320","95","20141205","","Routine"

"PR0032982","96","20141205","","Routine"

"PR0135912","96","20141209","","Routine"

"PR0020460","95","20151002","","Routine"

"PR0019986","99","20140923","","Routine"

"PR0033747","97","20141205","","Routine"

"PR0013642","98","20141212","","Routine"

"PR0026555","90","20141216","","Routine"

"PR0149506","96","20141216","","Routine"

"PR0010607","93","20141217","","Routine"

"PR0147944","90","20141219","","Routine"

"PR0149644","100","20141217","","Routine"

"PR0151622","91","20141219","","Routine"

"PR0146539","94","20141218","","Routine"

"PR0154120","96","20141219","","Routine"

"PR0151328","96","20141219","","Routine"

"PR0153321","95","20141219","","Routine"

"PR0002887","97","20141219","","Routine"

"PR0046730","94","20141106","","Routine"

"PR0122622","100","20141223","","Routine"

"PR0156097","98","20141223","","Routine"

"PR0154013","91","20141223","","Routine"

"PR0037954","97","20141223","","Routine"

"PR0005300","92","20141223","","Routine"

"PR0154099","84","20141223","","Routine"

"PR0144134","100","20141223","","Routine"

"PR0027837","100","20141230","","Routine"

"PR0016358","97","20141230","","Routine"

"PR0013246","95","20141230","","Routine"

"PR0151906","98","20150522","","Routine"

"PR0008856","96","20140710","","Routine"

"PR0173303","90","20160512","","Routine"

"PR0017297","100","20150922","","Routine"

"PR0039110","91","20141021","","Routine"

"PR0156346","90","20141218","","Routine"

"PR0041696","96","20150106","","Routine"

"PR0031695","97","20150106","","Routine"

"PR0010184","100","20150107","","Routine"

"PR0039451","95","20150109","","Routine"

"PR0120876","97","20150109","","Routine"

"PR0151048","91","20150109","","Routine"

"PR0156341","97","20150113","","Routine"

"PR0156080","90","20150113","","Routine"

"PR0154086","100","20150115","","Routine"

"PR0036727","90","20150115","","Routine"

"PR0156429","97","20150115","","Routine"

"PR0156513","82","20150120","","Routine"

"PR0156757","90","20150120","","Routine"

"PR0002536","90","20150116","","Routine"

"PR0148232","91","20150121","","Routine"

"PR0033084","96","20140707","","Routine"

"PR0008320","95","20150122","","Routine"

"PR0000220","96","20150126","","Routine"

"PR0018804","96","20150123","","Routine"

"PR0029905","99","20150127","","Routine"

"PR0033090","96","20150127","","Routine"

"PR0044442","92","20150123","","Routine"

"PR0037909","98","20150129","","Routine"

"PR0018520","91","20150129","","Routine"

"PR0039588","92","20150203","","Routine"

"PR0014902","96","20150205","","Routine"

"PR0004014","100","20150205","","Routine"

"PR0009527","95","20140912","","Routine"

"PR0156311","94","20150212","","Routine"

"PR0019394","90","20150212","","Routine"

"PR0150934","95","20150204","","Routine"

"PR0144330","95","20150204","","Routine"

"PR0128706","100","20150204","","Routine"

"PR0148012","90","20150212","","Routine"

"PR0121020","91","20150217","","Routine"

"PR0026680","90","20150217","","Routine"

"PR0122367","95","20150515","","Routine"

"PR0011182","98","20150218","","Routine"

"PR0015585","98","20150218","","Routine"

"PR0029622","90","20150219","","Routine"

"PR0157587","99","20150220","","Routine"

"PR0031606","100","20150220","","Routine"

"PR0017958","100","20150220","","Routine"

"PR0010216","100","20150220","","Routine"

"PR0044272","100","20150220","","Routine"

"PR0029506","96","20150224","","Routine"

"PR0146046","90","20150224","","Routine"

"PR0012288","96","20150611","","Routine"

"PR0043823","91","20150218","","Routine"

"PR0144444","97","20150225","","Routine"

"PR0035294","91","20150226","","Routine"

"PR0157532","91","20150226","","Routine"

"PR0153293","0","20150226","","Routine"

"PR0007118","99","20150226","","Routine"

"PR0032029","95","20150227","","Routine"

"PR0156907","94","20150212","","Routine"

"PR0045678","92","20150225","","Routine"

"PR0156401","97","20150224","","Routine"

"PR0123213","96","20150225","","Routine"

"PR0153035","90","20150225","","Routine"

"PR0047350","83","20150129","","Routine"

"PR0024473","94","20150227","","Routine"

"PR0044670","81","20150304","","Routine"

"PR0029472","90","20150227","","Routine"

"PR0157971","93","20150303","","Routine"

"PR0001469","93","20150303","","Routine"

"PR0035384","87","20150304","","Routine"

"PR0157854","98","20150305","","Routine"

"PR0157913","90","20150309","","Routine"

"PR0008091","100","20150302","","Routine"

"PR0025495","100","20150302","","Routine"

"PR0009951","97","20150306","","Routine"

"PR0028706","95","20150306","","Routine"

"PR0024875","100","20150306","","Routine"

"PR0149519","100","20150311","","Routine"

"PR0031037","95","20150312","","Routine"

"PR0147736","96","20150312","","Routine"

"PR0153829","90","20150312","","Routine"

"PR0158108","91","20150312","","Routine"

"PR0146278","92","20150312","","Routine"

"PR0158171","98","20150312","","Routine"

"PR0046834","99","20150312","","Routine"

"PR0044309","96","20150312","","Routine"

"PR0031958","90","20150312","","Routine"

"PR0028577","89","20150313","","Routine"

"PR0031773","98","20150313","","Routine"

"PR0006798","97","20150313","","Routine"

"PR0019186","97","20150313","","Routine"

"PR0006102","99","20150313","","Routine"

"PR0041881","95","20150313","","Routine"

"PR0036822","99","20150312","","Routine"

"PR0158268","100","20150313","","Routine"

"PR0008523","100","20150313","","Routine"

"PR0136383","93","20150316","","Routine"

"PR0008788","90","20150316","","Routine"

"PR0024613","96","20150316","","Routine"

"PR0136384","92","20150316","","Routine"

"PR0026874","90","20150316","","Routine"

"PR0018329","98","20150316","","Routine"

"PR0160435","97","20150317","","Routine"

"PR0045885","91","20150318","","Routine"

"PR0145957","100","20150318","","Routine"

"PR0029584","98","20150318","","Routine"

"PR0028982","100","20150318","","Routine"

"PR0023873","96","20150318","","Routine"

"PR0175137","95","20160229","","Routine"

"PR0035458","92","20160321","","Routine"

"PR0039003","96","20150805","","Routine"

"PR0021099","90","20160404","","Routine"

"PR0148235","97","20160107","","Routine"

"PR0153996","94","20151209","","Routine"

"PR0046500","98","20160126","","Routine"

"PR0150390","98","20150428","","Routine"

"PR0129042","94","20150122","","Routine"

"PR0019479","99","20140624","","Routine"

"PR0153475","91","20150604","","Routine"

"PR0153515","92","20150505","","Routine"

"PR0015360","92","20140725","","Routine"

"PR0009053","100","20150327","","Routine"

"PR0020260","95","20160126","","Routine"

"PR0044452","97","20141007","","Routine"

"PR0043636","92","20150505","","Routine"

"PR0047195","98","20140811","","Routine"

"PR0019362","94","20150115","","Routine"

"PR0020186","99","20150212","","Routine"

"PR0026645","92","20150218","","Routine"

"PR0037726","92","20150709","","Routine"

"PR0046957","92","20151123","","Routine"

"PR0016369","92","20150122","","Routine"

"PR0036387","90","20160204","","Routine"

"PR0034152","94","20141028","","Routine"

"PR0171983","95","20160315","","Routine"

"PR0120973","98","20140703","","Routine"

"PR0024537","97","20160427","","Routine"

"PR0005467","91","20151029","","Routine"

"PR0150485","95","20151105","","Routine"

"PR0005705","97","20150204","","Routine"

"PR0037394","96","20150922","","Routine"

"PR0043336","92","20150819","","Routine"

"PR0018344","98","20151221","","Routine"

"PR0130626","97","20140814","","Routine"

"PR0011130","99","20140924","","Routine"

"PR0151410","96","20140912","","Routine"

"PR0040491","90","20150310","","Routine"

"PR0146238","99","20140604","","Routine"

"PR0025907","97","20160310","","Routine"

"PR0026446","97","20160121","","Routine"

"PR0021494","90","20150105","","Routine"

"PR0000095","97","20151120","","Routine"

"PR0045202","94","20160322","","Routine"

"PR0127451","95","20150507","","Routine"

"PR0175780","93","20160509","","Routine"

"PR0149182","97","20151014","","Routine"

"PR0006150","94","20150820","","Routine"

"PR0001610","95","20160212","","Routine"

"PR0167630","93","20160308","","Routine"

"PR0003796","97","20150527","","Routine"

"PR0045174","98","20140623","","Routine"

"PR0037539","97","20150903","","Routine"

"PR0150140","99","20151027","","Routine"

"PR0020462","96","20160330","","Routine"

"PR0035145","97","20151028","","Routine"

"PR0031636","95","20150923","","Routine"

"PR0166671","90","20160120","","Routine"

"PR0164335","90","20160211","","Routine"

"PR0028668","93","20151229","","Routine"

"PR0024328","98","20151019","","Routine"

"PR0009939","94","20140609","","Routine"

"PR0042831","93","20141119","","Routine"

"PR0128090","95","20151021","","Routine"

"PR0127050","97","20150102","","Routine"

"PR0030022","96","20140522","","Routine"

"PR0007193","97","20141113","","Routine"

"PR0034453","91","20140630","","Routine"

"PR0047901","93","20150520","","Routine"

"PR0036207","97","20150924","","Routine"

"PR0122771","90","20140923","","Routine"

"PR0156998","95","20160304","","Routine"

"PR0024082","88","20150602","","Routine"

"PR0043088","98","20140530","","Routine"

"PR0039528","96","20160229","","Routine"

"PR0008406","97","20140604","","Routine"

"PR0020561","96","20151016","","Routine"

"PR0153681","84","20150902","","Routine"

"PR0005481","99","20160426","","Routine"

"PR0035211","98","20160202","","Routine"

"PR0022677","92","20160426","","Routine"

"PR0008225","97","20150917","","Routine"

"PR0005605","97","20141219","","Routine"

"PR0006594","91","20160512","","Routine"

"PR0160483","93","20150320","","Routine"

"PR0143581","93","20150325","","Routine"

"PR0005805","97","20150324","","Routine"

"PR0001408","98","20150324","","Routine"

"PR0158012","98","20150324","","Routine"

"PR0019204","97","20150325","","Routine"

"PR0044341","99","20150325","","Routine"

"PR0032924","98","20150325","","Routine"

"PR0045729","99","20150325","","Routine"

"PR0023745","91","20150330","","Routine"

"PR0016942","96","20150330","","Routine"

"PR0044085","95","20150331","","Routine"

"PR0147717","95","20150331","","Routine"

"PR0043720","98","20150330","","Routine"

"PR0034733","97","20150330","","Routine"

"PR0149671","98","20150401","","Routine"

"PR0152089","100","20150325","","Routine"

"PR0152089","100","20150325","","Routine"

"PR0028117","96","20150326","","Routine"

"PR0146190","98","20150326","","Routine"

"PR0045113","99","20150407","","Routine"

"PR0004336","95","20150407","","Routine"

"PR0009220","90","20150407","","Routine"

"PR0146686","97","20150407","","Routine"

"PR0034246","94","20150408","","Routine"

"PR0006113","96","20150408","","Routine"

"PR0004361","91","20150708","","Routine"

"PR0157737","96","20160421","","Routine"

"PR0122794","91","20150526","","Routine"

"PR0009241","88","20150217","","Routine"

"PR0039361","100","20150409","","Routine"

"PR0042663","94","20150413","","Routine"

"PR0121598","100","20150413","","Routine"

"PR0149037","98","20150413","","Routine"

"PR0012504","100","20150414","","Routine"

"PR0120868","82","20150414","","Routine"

"PR0151425","97","20140910","","Routine"

"PR0033703","100","20150415","","Routine"

"PR0149505","97","20150416","","Routine"

"PR0149341","100","20150416","","Routine"

"PR0150472","100","20150417","","Routine"

"PR0043816","97","20150417","","Routine"

"PR0150446","99","20150416","","Routine"

"PR0161014","90","20150420","","Routine"
